customer_id,age,income,total_spend,total_purchases,avg_spend_per_purchase,web_purchase_ratio,deal_sensitivity,recency,num_web_visits_month,campaign_engagement_rate,total_children,has_children,customer_tenure_days,income_per_person,education_rank,marital_clean,complain,response
8315,29,34824.0,23.0,4.0,5.75,0.25,0.25,65,6,0.0,0,0,4457,34824.0,3,Single,0,0
8318,45,90300.0,1738.0,19.0,91.47368421052632,0.2631578947368421,0.0,7,1,0.2,0,0,4539,90300.0,3,Married,0,0
8334,53,33316.0,131.0,10.0,13.1,0.2,0.3,34,6,0.0,2,1,4630,11105.333333333334,4,Single,0,0
8341,55,30396.0,34.0,6.0,5.666666666666667,0.16666666666666666,0.3333333333333333,22,7,0.2,1,1,4422,15198.0,5,Married,0,1
8346,50,32233.0,296.0,12.0,24.666666666666668,0.5,0.16666666666666666,26,9,0.2,1,1,5041,16116.5,3,Single,0,1
8360,53,54690.0,198.0,12.0,16.5,0.25,0.25,76,3,0.0,2,1,4596,18230.0,2,Married,0,0
8362,42,84169.0,1919.0,20.0,95.95,0.35,0.05,9,3,0.4,0,0,4688,84169.0,5,Married,0,1
8369,37,18227.0,28.0,4.0,7.0,0.0,0.25,21,8,0.0,1,1,4960,9113.5,3,Married,0,0
8370,48,75484.0,1159.0,18.0,64.38888888888889,0.3888888888888889,0.1111111111111111,50,4,0.0,1,1,5058,37742.0,2,Married,0,0
8372,50,34421.0,30.0,4.0,7.5,0.25,0.25,81,7,0.0,1,1,4725,17210.5,3,Married,0,0
8373,45,24594.0,29.0,5.0,5.8,0.2,0.2,94,5,0.0,1,1,4563,12297.0,1,Married,0,0
8375,56,55954.0,518.0,19.0,27.263157894736842,0.42105263157894735,0.15789473684210525,63,7,0.0,1,1,4480,27977.0,5,Married,0,0
8387,67,43140.0,235.0,11.0,21.363636363636363,0.36363636363636365,0.09090909090909091,68,6,0.0,1,1,4902,21570.0,3,Married,0,0
8395,63,82014.0,1511.0,22.0,68.68181818181819,0.13636363636363635,0.045454545454545456,48,6,0.0,0,0,5040,82014.0,3,Single,0,1
8397,73,44689.0,34.0,6.0,5.666666666666667,0.16666666666666666,0.3333333333333333,82,7,0.2,2,1,4532,14896.333333333334,3,Married,0,0
8402,71,67087.0,794.0,22.0,36.09090909090909,0.3181818181818182,0.09090909090909091,40,4,0.0,1,1,4556,33543.5,4,Married,0,0
8405,45,68274.0,305.0,13.0,23.46153846153846,0.3076923076923077,0.15384615384615385,83,3,0.0,2,1,4634,22758.0,3,Divorced,0,0
8414,62,33419.0,86.0,8.0,10.75,0.25,0.25,76,7,0.0,1,1,4678,16709.5,5,Single,0,0
8416,43,29009.0,44.0,7.0,6.285714285714286,0.2857142857142857,0.2857142857142857,19,6,0.0,1,1,4574,14504.5,3,Married,0,0
8418,66,38741.0,61.0,7.0,8.714285714285714,0.2857142857142857,0.2857142857142857,60,7,0.0,2,1,4453,12913.666666666666,2,Single,0,0
8420,54,15315.0,64.0,8.0,8.0,0.25,0.25,27,5,0.0,0,0,4692,15315.0,2,Married,0,0
8427,68,64857.0,1540.0,23.0,66.95652173913044,0.30434782608695654,0.043478260869565216,78,4,0.0,0,0,4945,64857.0,4,Single,0,0
8430,67,21994.0,22.0,4.0,5.5,0.0,0.25,4,5,0.0,1,1,4914,10997.0,3,Married,0,0
8432,68,54450.0,684.0,31.0,22.06451612903226,0.2903225806451613,0.3870967741935484,0,8,0.0,2,1,5015,18150.0,3,Married,0,0
8439,60,63404.0,902.0,15.0,60.13333333333333,0.4,0.13333333333333333,97,4,0.2,2,1,4385,21134.666666666668,3,Married,0,0
8442,39,19510.0,30.0,6.0,5.0,0.16666666666666666,0.3333333333333333,63,7,0.0,2,1,4660,6503.333333333333,4,Married,0,0
8443,52,24762.0,86.0,9.0,9.555555555555555,0.3333333333333333,0.3333333333333333,16,8,0.2,1,1,4501,12381.0,3,Single,0,1
8461,62,46102.0,16.0,4.0,4.0,0.25,0.25,3,7,0.0,3,1,4473,11525.5,3,Divorced,0,0
8462,46,24882.0,80.0,5.0,16.0,0.2,0.2,52,6,0.2,1,1,5020,12441.0,1,Married,0,0
8475,51,157243.0,1608.0,37.0,43.45945945945946,0.0,0.40540540540540543,98,0,0.0,1,1,4482,78621.5,5,Married,0,0
8477,68,26150.0,28.0,5.0,5.6,0.2,0.2,61,7,0.0,3,1,4837,6537.5,3,Divorced,0,0
8486,53,30538.0,367.0,17.0,21.58823529411765,0.5294117647058824,0.23529411764705882,27,10,0.0,1,1,4998,15269.0,4,Married,0,0
8492,46,75437.0,1493.0,23.0,64.91304347826087,0.34782608695652173,0.043478260869565216,25,6,0.2,0,0,4594,75437.0,3,Married,0,0
8504,51,79593.0,1366.0,19.0,71.89473684210526,0.2631578947368421,0.05263157894736842,70,2,0.2,0,0,4410,79593.0,3,Married,0,0
8514,48,29478.0,20.0,5.0,4.0,0.2,0.2,59,6,0.0,1,1,4525,14739.0,3,Married,0,0
8523,56,19329.0,60.0,10.0,6.0,0.4,0.3,39,8,0.0,1,1,4559,9664.5,3,Married,0,0
8524,50,25509.0,101.0,9.0,11.222222222222221,0.3333333333333333,0.3333333333333333,15,9,0.0,1,1,5011,12754.5,5,Divorced,0,1
8527,59,65735.0,395.0,19.0,20.789473684210527,0.3157894736842105,0.2631578947368421,37,7,0.0,2,1,4566,21911.666666666668,4,Married,0,0
8534,72,67433.0,992.0,28.0,35.42857142857143,0.21428571428571427,0.14285714285714285,51,4,0.2,2,1,4710,22477.666666666668,3,Married,0,0
8537,75,72643.0,1429.0,21.0,68.04761904761905,0.14285714285714285,0.047619047619047616,60,2,0.2,0,0,4849,72643.0,3,Widow,0,1
8541,34,24683.0,41.0,8.0,5.125,0.25,0.25,98,5,0.0,1,1,4475,12341.5,2,Married,0,0
8545,70,85683.0,1789.0,17.0,105.23529411764706,0.11764705882352941,0.058823529411764705,6,1,0.8,0,0,4462,85683.0,3,Divorced,0,1
8553,59,44300.0,42.0,6.0,7.0,0.16666666666666666,0.3333333333333333,65,6,0.0,2,1,4733,14766.666666666666,3,Married,0,0
8557,42,51381.5,46.0,7.0,6.571428571428571,0.2857142857142857,0.2857142857142857,57,6,0.0,1,1,4739,25690.75,3,Single,0,0
8560,32,48789.0,680.0,18.0,37.77777777777778,0.3333333333333333,0.05555555555555555,94,6,0.0,0,0,5019,48789.0,3,Single,0,0
8562,55,54165.0,236.0,11.0,21.454545454545453,0.18181818181818182,0.09090909090909091,72,2,0.0,0,0,4759,54165.0,3,Married,0,0
8566,63,32583.0,9.0,4.0,2.25,0.25,0.25,10,7,0.0,2,1,4376,10861.0,5,Married,0,0
8581,53,49505.0,751.0,29.0,25.896551724137932,0.3448275862068966,0.3103448275862069,4,8,0.0,2,1,4843,16501.666666666668,4,Married,0,0
8584,72,85431.0,1165.0,17.0,68.52941176470588,0.11764705882352941,0.058823529411764705,54,0,0.0,0,0,4748,85431.0,5,Married,0,0
8588,63,60544.0,289.0,15.0,19.266666666666666,0.3333333333333333,0.26666666666666666,92,6,0.0,2,1,5035,20181.333333333332,3,Married,0,0
8594,66,50520.0,135.0,9.0,15.0,0.3333333333333333,0.2222222222222222,25,6,0.0,1,1,4514,25260.0,5,Widow,0,0
8595,51,42429.0,67.0,7.0,9.571428571428571,0.14285714285714285,0.2857142857142857,99,5,0.0,1,1,4500,21214.5,3,Widow,0,0
8601,44,80011.0,1395.0,21.0,66.42857142857143,0.38095238095238093,0.09523809523809523,3,4,0.0,1,1,4788,40005.5,3,Married,0,0
8602,60,69932.0,1049.0,26.0,40.34615384615385,0.2692307692307692,0.07692307692307693,97,4,0.0,1,1,4744,34966.0,3,Divorced,0,0
8605,60,46910.0,68.0,7.0,9.714285714285714,0.2857142857142857,0.2857142857142857,36,6,0.0,2,1,4460,15636.666666666666,5,Married,0,0
8614,67,65486.0,507.0,17.0,29.823529411764707,0.23529411764705882,0.058823529411764705,29,2,0.0,1,1,4410,32743.0,3,Widow,0,0
8619,67,21994.0,22.0,4.0,5.5,0.0,0.25,4,5,0.0,1,1,4914,10997.0,3,Married,0,0
8624,66,81320.0,928.0,18.0,51.55555555555556,0.2222222222222222,0.05555555555555555,61,2,0.0,0,0,4870,81320.0,3,Married,0,0
8625,48,17649.0,45.0,9.0,5.0,0.3333333333333333,0.3333333333333333,70,8,0.0,1,1,4591,8824.5,3,Married,0,0
8629,68,46984.0,41.0,5.0,8.2,0.2,0.2,71,5,0.0,2,1,4822,15661.333333333334,3,Widow,0,0
8643,53,69930.0,1662.0,22.0,75.54545454545455,0.18181818181818182,0.045454545454545456,21,3,0.0,0,0,4761,69930.0,3,Married,0,0
8650,46,54162.0,42.0,5.0,8.4,0.2,0.2,31,4,0.0,2,1,4830,18054.0,3,Widow,0,0
8652,78,37760.0,317.0,13.0,24.384615384615383,0.3076923076923077,0.15384615384615385,20,7,0.0,0,0,5029,37760.0,3,Married,0,0
8659,72,69805.0,1038.0,27.0,38.44444444444444,0.2222222222222222,0.07407407407407407,50,2,0.0,1,1,4521,34902.5,5,Married,0,0
8663,50,39996.0,15.0,4.0,3.75,0.25,0.25,85,6,0.0,2,1,4400,13332.0,3,Divorced,0,0
8685,47,42014.0,436.0,20.0,21.8,0.35,0.3,56,8,0.0,1,1,5043,21007.0,3,Married,0,1
8686,45,23724.0,75.0,7.0,10.714285714285714,0.2857142857142857,0.2857142857142857,65,8,0.0,1,1,4899,11862.0,1,Married,0,0
8687,46,53172.0,486.0,16.0,30.375,0.125,0.1875,54,3,0.0,1,1,4781,26586.0,3,Married,0,0
8690,62,86111.0,1385.0,23.0,60.21739130434783,0.21739130434782608,0.043478260869565216,73,2,0.0,0,0,4798,86111.0,3,Married,0,0
8692,72,43462.0,240.0,16.0,15.0,0.25,0.375,50,8,0.0,2,1,5017,14487.333333333334,3,Married,0,0
8700,38,14906.0,66.0,9.0,7.333333333333333,0.2222222222222222,0.3333333333333333,86,7,0.0,0,0,4916,14906.0,1,Single,0,0
8702,48,26907.0,22.0,6.0,3.6666666666666665,0.16666666666666666,0.3333333333333333,10,7,0.0,2,1,4675,8969.0,2,Married,0,0
8707,68,79456.0,1401.0,16.0,87.5625,0.3125,0.0625,12,3,0.0,0,0,5038,79456.0,3,Married,0,1
8717,49,80427.0,1835.0,28.0,65.53571428571429,0.39285714285714285,0.03571428571428571,56,5,0.0,1,1,5017,40213.5,5,Married,0,0
8720,46,51381.5,1679.0,1.0,1679.0,0.0,0.0,53,0,0.2,0,0,5048,51381.5,2,Married,0,0
8722,67,82347.0,1853.0,25.0,74.12,0.28,0.04,38,3,0.4,0,0,4962,82347.0,2,Married,0,1
8724,42,28567.0,46.0,7.0,6.571428571428571,0.2857142857142857,0.2857142857142857,57,6,0.0,1,1,4739,14283.5,3,Single,0,0
8726,60,41713.0,174.0,13.0,13.384615384615385,0.23076923076923078,0.38461538461538464,57,6,0.0,2,1,4423,13904.333333333334,2,Divorced,0,0
8727,46,63693.0,1150.0,29.0,39.6551724137931,0.3793103448275862,0.10344827586206896,63,6,0.0,1,1,4620,31846.5,3,Divorced,0,0
8732,55,67369.0,1461.0,25.0,58.44,0.28,0.16,81,4,0.4,1,1,4951,33684.5,4,Widow,0,1
8737,46,55563.0,43.0,6.0,7.166666666666667,0.3333333333333333,0.16666666666666666,22,3,0.0,1,1,4447,27781.5,3,Divorced,0,0
8746,35,75433.0,1188.0,19.0,62.526315789473685,0.10526315789473684,0.10526315789473684,28,6,0.4,1,1,4447,37716.5,3,Married,0,0
8749,40,37235.0,61.0,5.0,12.2,0.2,0.2,68,4,0.0,1,1,4510,18617.5,3,Married,0,0
8754,50,45068.0,20.0,4.0,5.0,0.25,0.25,25,7,0.0,1,1,4771,22534.0,5,Married,0,0
8755,78,68657.0,1196.0,18.0,66.44444444444444,0.16666666666666666,0.05555555555555555,4,7,0.0,0,0,4856,68657.0,4,Married,0,0
8773,53,57420.0,322.0,15.0,21.466666666666665,0.3333333333333333,0.2,22,7,0.2,1,1,4731,28710.0,4,Married,0,0
8775,55,38361.0,137.0,10.0,13.7,0.3,0.3,74,7,0.0,1,1,4546,19180.5,3,Married,0,0
8779,39,36145.0,172.0,12.0,14.333333333333334,0.3333333333333333,0.3333333333333333,13,9,0.2,1,1,4740,18072.5,2,Married,0,1
8780,74,59292.0,507.0,18.0,28.166666666666668,0.16666666666666666,0.1111111111111111,71,3,0.0,1,1,4743,29646.0,5,Married,0,0
8783,74,57045.0,454.0,18.0,25.22222222222222,0.2222222222222222,0.16666666666666666,40,3,0.0,1,1,5021,28522.5,3,Married,0,0
8786,68,62058.0,450.0,18.0,25.0,0.3333333333333333,0.2222222222222222,52,6,0.0,1,1,4761,31029.0,4,Married,0,0
8789,35,59060.0,274.0,14.0,19.571428571428573,0.21428571428571427,0.21428571428571427,77,4,0.0,1,1,4531,29530.0,2,Married,0,0
8799,40,38175.0,153.0,11.0,13.909090909090908,0.2727272727272727,0.2727272727272727,6,7,0.0,1,1,4641,19087.5,5,Married,0,0
8800,81,48948.0,902.0,24.0,37.583333333333336,0.2916666666666667,0.08333333333333333,53,6,0.2,0,0,4875,48948.0,5,Divorced,0,1
8805,64,48904.0,371.0,17.0,21.823529411764707,0.4117647058823529,0.23529411764705882,1,8,0.0,1,1,4936,24452.0,3,Single,0,0
8812,45,13533.0,48.0,7.0,6.857142857142857,0.2857142857142857,0.2857142857142857,45,7,0.0,1,1,4838,6766.5,2,Divorced,0,0
8825,62,51195.0,564.0,24.0,23.5,0.375,0.3333333333333333,46,8,0.0,2,1,4816,17065.0,3,Married,0,0
8832,48,37509.0,123.0,9.0,13.666666666666666,0.3333333333333333,0.2222222222222222,24,7,0.0,1,1,5017,18754.5,4,Married,0,0
8842,53,30372.0,44.0,8.0,5.5,0.25,0.375,33,7,0.0,2,1,4913,10124.0,3,Widow,0,0
8852,48,61064.0,1080.0,28.0,38.57142857142857,0.2857142857142857,0.17857142857142858,80,6,0.0,1,1,5029,30532.0,3,Married,0,0
8858,52,44325.0,542.0,21.0,25.80952380952381,0.38095238095238093,0.19047619047619047,69,8,0.2,1,1,4841,22162.5,5,Married,0,0
8867,36,67546.0,2126.0,20.0,106.3,0.2,0.05,90,3,0.0,0,0,5029,67546.0,5,Married,0,0
8870,40,35196.0,497.0,18.0,27.61111111111111,0.3333333333333333,0.3333333333333333,68,8,0.0,1,1,4955,17598.0,3,Married,0,1
8876,61,33629.0,152.0,13.0,11.692307692307692,0.23076923076923078,0.38461538461538464,49,9,0.0,2,1,5052,11209.666666666666,5,Married,0,0
8890,53,65808.0,272.0,14.0,19.428571428571427,0.35714285714285715,0.21428571428571427,1,6,0.0,2,1,4392,21936.0,5,Divorced,0,0
8895,39,70596.0,968.0,21.0,46.095238095238095,0.14285714285714285,0.047619047619047616,68,2,0.0,0,0,4994,70596.0,3,Single,0,0
8897,59,42720.0,654.0,25.0,26.16,0.28,0.32,9,8,0.0,2,1,4793,14240.0,3,Single,0,1
8908,65,87195.0,1097.0,20.0,54.85,0.15,0.05,35,1,0.0,0,0,4414,87195.0,3,Married,0,1
8910,69,42586.0,252.0,16.0,15.75,0.25,0.3125,7,8,0.0,2,1,4970,14195.333333333334,3,Married,0,1
8911,57,56320.0,702.0,21.0,33.42857142857143,0.23809523809523808,0.14285714285714285,11,4,0.0,1,1,4809,28160.0,5,Married,0,0
8916,49,36627.0,16.0,4.0,4.0,0.0,0.25,78,5,0.0,2,1,4703,12209.0,3,Divorced,0,0
8920,57,59235.0,1128.0,28.0,40.285714285714285,0.39285714285714285,0.10714285714285714,4,7,0.0,1,1,4895,29617.5,4,Single,0,0
8923,51,83917.0,1587.0,21.0,75.57142857142857,0.2857142857142857,0.047619047619047616,12,3,0.0,0,0,4799,83917.0,3,Single,0,1
8925,59,70053.0,1012.0,26.0,38.92307692307692,0.3076923076923077,0.11538461538461539,38,5,0.0,1,1,4723,35026.5,4,Married,0,0
8931,38,83033.0,1761.0,26.0,67.73076923076923,0.4230769230769231,0.038461538461538464,82,5,0.2,1,1,4404,41516.5,3,Married,0,0
8932,55,65176.0,1531.0,25.0,61.24,0.36,0.16,57,6,0.0,1,1,4970,32588.0,4,Married,0,0
8933,41,32146.0,66.0,8.0,8.25,0.25,0.25,16,6,0.0,1,1,4410,16073.0,2,Married,0,0
8939,65,61250.0,730.0,25.0,29.2,0.2,0.24,49,5,0.0,1,1,4922,30625.0,3,Divorced,0,0
8945,54,54137.0,203.0,11.0,18.454545454545453,0.36363636363636365,0.18181818181818182,46,6,0.0,1,1,4679,27068.5,3,Divorced,0,0
8952,71,65569.0,859.0,23.0,37.34782608695652,0.2608695652173913,0.08695652173913043,96,3,0.0,1,1,4963,32784.5,4,Married,0,0
8953,59,35791.0,35.0,6.0,5.833333333333333,0.16666666666666666,0.3333333333333333,94,8,0.0,3,1,4781,8947.75,4,Single,0,0
8955,67,40451.0,49.0,5.0,9.8,0.2,0.2,54,5,0.2,2,1,4495,13483.666666666666,5,Married,0,0
8957,72,64831.0,1120.0,22.0,50.90909090909091,0.2727272727272727,0.36363636363636365,51,6,0.0,2,1,4746,21610.333333333332,2,Single,0,0
8962,49,44319.0,37.0,7.0,5.285714285714286,0.2857142857142857,0.2857142857142857,18,5,0.0,2,1,4435,14773.0,4,Married,0,0
8969,47,71855.0,1141.0,25.0,45.64,0.2,0.16,59,3,0.0,1,1,4891,35927.5,3,Married,0,0
8970,52,62010.0,530.0,19.0,27.894736842105264,0.3157894736842105,0.21052631578947367,93,5,0.0,1,1,4976,31005.0,5,Married,0,0
8975,56,19514.0,69.0,10.0,6.9,0.3,0.4,47,8,0.2,2,1,4516,6504.666666666667,3,Married,0,0
8977,39,16581.0,24.0,4.0,6.0,0.0,0.25,51,4,0.0,0,0,4895,16581.0,1,Single,0,0
8985,60,68316.0,1211.0,32.0,37.84375,0.3125,0.15625,54,6,0.0,1,1,4964,34158.0,2,Married,0,0
8996,67,51381.5,603.0,29.0,20.79310344827586,0.2413793103448276,0.41379310344827586,4,9,0.0,3,1,4949,12845.375,5,Married,0,0
9010,52,83151.0,2346.0,23.0,102.0,0.21739130434782608,0.043478260869565216,80,2,0.6,0,0,4866,83151.0,4,Married,0,1
9014,49,37085.0,61.0,10.0,6.1,0.3,0.4,65,8,0.0,2,1,4365,12361.666666666666,3,Married,0,0
9029,52,70116.0,1536.0,23.0,66.78260869565217,0.08695652173913043,0.043478260869565216,73,1,0.0,0,0,4881,70116.0,5,Married,0,0
9058,69,79800.0,1867.0,22.0,84.86363636363636,0.22727272727272727,0.045454545454545456,65,3,0.6,0,0,5006,79800.0,3,Widow,0,1
9064,42,69109.0,1555.0,20.0,77.75,0.3,0.05,10,4,0.2,0,0,4959,69109.0,3,Married,0,1
9076,44,30732.0,185.0,13.0,14.23076923076923,0.3076923076923077,0.3076923076923077,44,8,0.0,1,1,4902,15366.0,5,Married,0,0
9080,52,38578.0,73.0,9.0,8.11111111111111,0.3333333333333333,0.3333333333333333,2,8,0.0,2,1,4734,12859.333333333334,5,Single,0,0
9081,36,20518.0,25.0,5.0,5.0,0.2,0.2,58,5,0.0,1,1,4404,10259.0,3,Single,0,0
9094,69,62972.0,587.0,16.0,36.6875,0.4375,0.125,39,6,0.0,1,1,5057,31486.0,2,Married,0,1
9097,68,46086.0,343.0,16.0,21.4375,0.1875,0.25,34,4,0.0,1,1,4600,23043.0,3,Divorced,0,0
9119,74,60905.0,392.0,15.0,26.133333333333333,0.2,0.13333333333333333,27,2,0.0,1,1,4568,30452.5,3,Married,0,0
9120,62,66565.0,1065.0,19.0,56.05263157894737,0.21052631578947367,0.21052631578947367,80,8,0.0,1,1,4933,33282.5,3,Single,0,0
9121,52,80134.0,1690.0,16.0,105.625,0.3125,0.125,40,6,0.6,1,1,4767,40067.0,3,Married,0,1
9135,74,27203.0,64.0,6.0,10.666666666666666,0.16666666666666666,0.3333333333333333,92,8,0.0,2,1,5054,9067.666666666666,3,Married,0,0
9140,64,50523.0,91.0,8.0,11.375,0.25,0.25,89,6,0.0,2,1,4548,16841.0,2,Married,0,0
9145,52,72504.0,1478.0,22.0,67.18181818181819,0.22727272727272727,0.09090909090909091,43,2,0.0,1,1,4811,36252.0,3,Single,0,0
9150,61,48918.0,62.0,7.0,8.857142857142858,0.14285714285714285,0.2857142857142857,21,4,0.0,2,1,4440,16306.0,5,Single,0,0
9153,60,59304.0,1048.0,28.0,37.42857142857143,0.25,0.10714285714285714,81,5,0.0,1,1,4697,29652.0,5,Married,0,0
9166,56,63967.0,882.0,23.0,38.34782608695652,0.17391304347826086,0.13043478260869565,57,2,0.0,1,1,4686,31983.5,3,Married,0,0
9167,68,67131.0,976.0,26.0,37.53846153846154,0.34615384615384615,0.11538461538461539,72,6,0.0,1,1,4822,33565.5,3,Married,0,0
9185,58,69759.0,1029.0,18.0,57.166666666666664,0.2222222222222222,0.16666666666666666,38,3,0.0,0,0,4606,69759.0,5,Single,0,1
9197,71,39722.0,47.0,7.0,6.714285714285714,0.2857142857142857,0.2857142857142857,92,5,0.0,1,1,4487,19861.0,3,Married,0,0
9204,54,66731.0,1029.0,17.0,60.529411764705884,0.23529411764705882,0.23529411764705882,33,3,0.0,1,1,5017,33365.5,3,Widow,0,0
9206,56,77382.0,1121.0,26.0,43.11538461538461,0.19230769230769232,0.07692307692307693,36,1,0.2,1,1,4535,38691.0,3,Married,0,0
9209,53,80573.0,1564.0,24.0,65.16666666666667,0.16666666666666666,0.041666666666666664,85,2,0.0,0,0,4985,80573.0,4,Married,0,0
9212,62,72828.0,1678.0,28.0,59.92857142857143,0.21428571428571427,0.21428571428571427,17,7,0.0,1,1,4862,36414.0,4,Married,0,0
9213,54,31880.0,15.0,4.0,3.75,0.25,0.25,13,8,0.0,1,1,4968,15940.0,3,Widow,0,0
9214,33,42691.0,358.0,13.0,27.53846153846154,0.38461538461538464,0.07692307692307693,48,5,0.0,0,0,4679,42691.0,3,Married,0,0
9215,44,43974.0,551.0,21.0,26.238095238095237,0.2857142857142857,0.23809523809523808,19,7,0.0,1,1,4926,21987.0,5,Married,0,0
9216,53,35788.0,44.0,7.0,6.285714285714286,0.2857142857142857,0.2857142857142857,34,6,0.0,2,1,4519,11929.333333333334,3,Married,0,0
9220,53,91700.0,1968.0,20.0,98.4,0.4,0.05,58,3,0.0,0,0,4890,91700.0,3,Single,0,1
9224,52,55260.0,1139.0,25.0,45.56,0.32,0.08,81,6,0.0,1,1,4926,27630.0,5,Single,0,0
9235,67,51381.5,18.0,4.0,4.5,0.25,0.25,45,7,0.0,2,1,4395,17127.166666666668,3,Single,0,0
9239,63,61923.0,126.0,8.0,15.75,0.25,0.125,94,3,0.0,2,1,4700,20641.0,4,Married,0,0
9240,53,60504.0,526.0,18.0,29.22222222222222,0.3333333333333333,0.1111111111111111,73,6,0.0,1,1,4504,30252.0,5,Single,0,0
9242,34,64509.0,1722.0,19.0,90.63157894736842,0.3157894736842105,0.05263157894736842,19,4,0.2,0,0,4678,64509.0,3,Single,0,1
9246,39,40101.0,415.0,17.0,24.41176470588235,0.35294117647058826,0.23529411764705882,73,7,0.0,1,1,4985,20050.5,4,Married,0,0
9256,53,58350.0,1001.0,27.0,37.074074074074076,0.2962962962962963,0.14814814814814814,5,6,0.0,1,1,4903,29175.0,3,Single,0,0
9260,79,70356.0,1706.0,27.0,63.18518518518518,0.37037037037037035,0.07407407407407407,20,6,0.0,0,0,4963,70356.0,5,Married,0,0
9262,40,32414.0,52.0,5.0,10.4,0.2,0.2,11,7,0.2,0,0,4722,32414.0,2,Married,0,0
9264,38,79529.0,1638.0,22.0,74.45454545454545,0.18181818181818182,0.045454545454545456,1,2,0.0,0,0,4425,79529.0,3,Married,0,0
9265,71,75027.0,1390.0,21.0,66.19047619047619,0.42857142857142855,0.09523809523809523,74,5,0.0,1,1,4898,37513.5,3,Married,0,0
9274,63,80950.0,1213.0,23.0,52.73913043478261,0.2608695652173913,0.043478260869565216,44,2,0.2,0,0,4820,80950.0,4,Married,0,0
9283,46,60199.0,18.0,4.0,4.5,0.0,0.25,49,4,0.0,3,1,4652,15049.75,3,Single,0,0
9284,66,53977.0,907.0,27.0,33.592592592592595,0.18518518518518517,0.18518518518518517,21,5,0.0,1,1,4748,26988.5,3,Married,0,0
9286,64,83151.0,747.0,19.0,39.31578947368421,0.2631578947368421,0.05263157894736842,93,3,0.0,0,0,4989,83151.0,4,Married,0,0
9289,45,36781.0,63.0,6.0,10.5,0.3333333333333333,0.16666666666666666,16,8,0.0,1,1,4442,18390.5,3,Married,0,1
9291,65,34242.0,15.0,4.0,3.75,0.0,0.25,25,5,0.0,1,1,4460,17121.0,4,Married,0,0
9292,72,81795.0,1382.0,23.0,60.08695652173913,0.17391304347826086,0.043478260869565216,74,2,0.0,0,0,4973,81795.0,3,Married,0,0
9298,77,81574.0,1798.0,18.0,99.88888888888889,0.2222222222222222,0.05555555555555555,89,1,0.4,0,0,4424,81574.0,5,Married,0,0
9303,48,5305.0,32.0,1.0,32.0,1.0,0.0,12,13,0.0,1,1,4696,2652.5,3,Married,0,0
9305,48,79689.0,1315.0,27.0,48.7037037037037,0.14814814814814814,0.037037037037037035,65,2,0.0,0,0,4775,79689.0,2,Single,0,0
9308,70,62820.0,976.0,14.0,69.71428571428571,0.21428571428571427,0.07142857142857142,51,1,0.0,0,0,4776,62820.0,3,Married,0,0
9316,72,13084.0,29.0,5.0,5.8,0.2,0.2,29,6,0.0,0,0,4601,13084.0,1,Married,0,0
9323,75,49912.0,874.0,26.0,33.61538461538461,0.38461538461538464,0.15384615384615385,5,8,0.2,1,1,5022,24956.0,4,Married,0,1
9336,55,62187.0,636.0,21.0,30.285714285714285,0.2857142857142857,0.14285714285714285,38,4,0.0,1,1,4461,31093.5,5,Widow,0,0
9347,68,50943.0,46.0,5.0,9.2,0.2,0.2,49,5,0.0,1,1,4735,25471.5,4,Married,0,0
9349,39,92533.0,1131.0,23.0,49.17391304347826,0.2608695652173913,0.043478260869565216,84,2,0.4,0,0,4554,92533.0,3,Married,0,0
9353,65,62450.0,995.0,16.0,62.1875,0.3125,0.125,61,3,0.2,1,1,4536,31225.0,3,Single,0,0
9360,42,37040.0,316.0,12.0,26.333333333333332,0.3333333333333333,0.08333333333333333,41,8,0.0,0,0,5052,37040.0,3,Married,0,0
9362,59,69263.0,568.0,18.0,31.555555555555557,0.5,0.05555555555555555,14,6,0.2,1,1,4478,34631.5,3,Single,0,0
9365,48,60000.0,1277.0,24.0,53.208333333333336,0.4583333333333333,0.20833333333333334,57,6,0.0,1,1,4916,30000.0,5,Single,0,0
9369,45,88194.0,1274.0,32.0,39.8125,0.34375,0.03125,19,5,0.4,1,1,4464,44097.0,2,Single,0,1
9370,79,65846.0,1120.0,16.0,70.0,0.375,0.0625,68,4,0.0,0,0,4770,65846.0,5,Married,0,0
9381,46,66373.0,606.0,23.0,26.347826086956523,0.17391304347826086,0.30434782608695654,57,3,0.0,2,1,4744,22124.333333333332,3,Married,0,0
9384,46,66373.0,606.0,23.0,26.347826086956523,0.17391304347826086,0.30434782608695654,57,3,0.0,2,1,4744,22124.333333333332,3,Married,0,0
9386,62,50127.0,320.0,13.0,24.615384615384617,0.38461538461538464,0.07692307692307693,88,6,0.2,1,1,4393,25063.5,3,Married,0,0
9392,53,26954.0,17.0,4.0,4.25,0.25,0.25,17,7,0.0,1,1,4414,13477.0,3,Single,0,0
9396,46,37717.0,25.0,4.0,6.25,0.25,0.25,31,9,0.0,1,1,4945,18858.5,5,Married,0,0
9400,66,85485.0,1383.0,19.0,72.78947368421052,0.3157894736842105,0.05263157894736842,73,2,0.0,0,0,4370,85485.0,2,Single,0,0
9405,70,52869.0,172.0,11.0,15.636363636363637,0.2727272727272727,0.2727272727272727,40,7,0.0,2,1,4984,17623.0,5,Married,0,1
